id,order_date,ship_mode,customer_id,sales
121503,7/3/2017,Second,762,871.028
121538,11/28/2017,First,795,88.768
121559,6/1/2017,Second,227,4472.32
121580,5/29/2017,Standard,781,522.79
121615,11/3/2017,Standard,420,75.9
121643,5/18/2017,First,47,344.704
121678,11/16/2017,Second,358,1.824
121706,2/26/2017,Standard,820,356.79
121741,12/26/2017,Same Day,888,750.68
121790,1/30/2017,Standard,571,2113.567
121804,3/3/2017,Standard,107,72.8
121818,11/20/2017,First,783,52.696
121839,9/24/2017,Standard,651,1169.694
121853,9/23/2017,Standard,522,878.816
121888,9/15/2017,Second,398,1081.69
121909,7/31/2017,Standard,814,54.816
122007,3/18/2017,Second,317,90.86
122028,8/18/2017,Standard,383,10.782
122035,7/20/2017,Standard,1,1107.68
122056,6/13/2017,Standard,120,181.86
122077,5/19/2017,Standard,435,109.208
122105,6/24/2017,Standard,684,95.92
122112,9/25/2017,Standard,382,24.448
122154,4/9/2017,First,64,284.19
122175,5/12/2017,Second,601,153.41
122196,9/22/2017,First,721,391.98
122280,9/10/2017,Same Day,932,18.76
122308,3/24/2017,Standard,948,271.764
122364,9/24/2017,Standard,611,1365.48
122490,11/13/2017,Standard,513,3321.278
122504,11/7/2017,Second,734,821.514
122539,12/1/2017,Standard,727,422.909
122595,12/14/2017,Standard,341,282.688
122644,11/12/2017,Standard,742,29.392
122693,2/19/2017,Second,108,1245.86
122700,11/26/2017,Standard,810,220.752
122707,4/16/2017,First,19,503.22
122735,4/12/2017,Second,841,69.66
122763,3/20/2017,Same Day,204,330.768
122770,12/13/2017,Standard,468,261.52
122798,12/28/2017,Standard,473,122.53
122945,11/16/2017,Standard,984,17.31
122987,8/16/2017,Same Day,24,80.564
122994,2/6/2017,First,753,359.97
123001,9/2/2017,Standard,14,284.984
123022,9/3/2017,Standard,889,367.53
123029,9/30/2017,Second,448,159.98
123036,9/10/2017,Standard,288,296.952
123043,8/24/2017,Standard,13,28.416
123071,12/3/2017,First,578,10.368
123085,3/3/2017,Standard,471,1219.792
123134,5/2/2017,Standard,269,129.93
123239,7/27/2017,Second,707,91.032
123246,10/17/2017,Second,721,10.64
123351,9/21/2017,Standard,561,80.48
123372,11/28/2017,Standard,520,2059.85
123491,10/30/2017,Standard,910,1993.772
123624,11/13/2017,Second,230,82.95
123638,6/27/2017,Standard,464,191.646
123659,2/10/2017,First,136,23.12
123687,5/26/2017,First,713,234.2
123701,11/24/2017,First,468,27.76
123778,9/23/2017,Standard,59,186.784
123967,11/1/2017,Second,365,2690.74
123981,10/2/2017,Standard,638,65.99
124086,2/10/2017,Standard,30,203.983
124114,3/2/2017,Same Day,711,0.556
124191,6/12/2017,Second,438,8.856
124205,9/15/2017,Standard,602,1038.26
124261,11/14/2017,Standard,349,34.24
124296,12/24/2017,Standard,876,712.85
124401,9/7/2017,Standard,604,317.624
124436,3/19/2017,Second,645,770.21
124576,8/1/2017,Second,30,54.896
124597,4/30/2017,Standard,810,32.088
124674,11/17/2017,Standard,777,327.7328
124716,3/27/2017,Standard,660,168.58
124744,6/21/2017,Standard,304,536.48
124765,11/25/2017,Standard,440,723.92
124828,7/3/2017,First,267,9.552
124898,9/11/2017,Standard,246,184.66
124940,2/21/2017,Standard,287,47.904
125101,3/6/2017,Second,889,67.78
125115,4/10/2017,Same Day,150,106.104
125199,10/19/2017,Standard,614,456.512
125269,4/24/2017,Standard,199,83.214
125290,11/6/2017,Second,938,40.28
125367,7/23/2017,Standard,78,13.92
125381,4/25/2017,Second,706,107.97
125388,10/19/2017,Standard,514,89.26
125451,10/23/2017,First,430,1169.98
125472,5/30/2017,First,44,253.86
125640,7/25/2017,Standard,742,3.304
125745,6/30/2017,Standard,727,19.52
125752,7/31/2017,Standard,458,41.424
125878,2/25/2017,Standard,553,1.788
125913,1/16/2017,Same Day,157,427.592
125990,10/19/2017,Standard,678,39.624
126046,11/3/2017,Standard,328,12.39
126067,8/28/2017,Standard,486,1278.158
126074,10/2/2017,Standard,646,275.65
126123,10/14/2017,Standard,682,40.852
126144,7/31/2017,Standard,875,285.576
126221,12/30/2017,Standard,31,209.3
126242,11/19/2017,Standard,571,323.71
126354,2/3/2017,Standard,962,119.178
126382,6/3/2017,Standard,647,35.168
126396,9/8/2017,Second,928,85.2
126438,9/10/2017,First,765,14.88
126536,10/12/2017,First,941,102.83
126550,3/29/2017,Second,753,81.4
126634,3/30/2017,Second,813,94.2
126662,7/17/2017,Standard,52,479.984
126676,9/29/2017,First,20,7.98
126718,4/29/2017,Standard,752,4.91
126774,4/15/2017,First,359,4.89
126788,6/5/2017,First,15,470.376
126865,12/5/2017,Second,466,92.94
126914,6/15/2017,Standard,707,776.08
126928,9/17/2017,Standard,700,514.05
126956,8/21/2017,Standard,322,87.52
127026,1/21/2017,Standard,415,1239.833
127096,9/15/2017,Second,314,300.904
127117,4/14/2017,Standard,483,74.45
127180,10/22/2017,First,96,13716.458
127264,4/3/2017,First,714,7.056
127285,10/30/2017,Standard,187,102.656
127306,1/14/2017,Standard,86,175.086
127313,12/1/2017,First,999,116.512
127397,2/24/2017,Standard,946,1443.72
127432,1/22/2017,Standard,617,4189.38
127460,7/10/2017,Standard,67,298.464
127474,2/3/2017,Second,610,512.368
127516,12/28/2017,Standard,657,64.784
127621,3/3/2017,Standard,720,26.88
127656,7/11/2017,Standard,828,30.32
127705,6/2/2017,Standard,909,30.41
127712,8/31/2017,Standard,393,6.208
127726,9/11/2017,Second,544,209.88
127782,11/2/2017,Standard,656,891.504
127803,5/19/2017,Standard,952,26.16
127922,10/27/2017,Standard,955,24.288
127929,12/23/2017,Standard,574,181.95
128041,9/1/2017,Same Day,488,598.16
128076,2/2/2017,Standard,600,481.524
128160,12/19/2017,Second,424,36.672
128265,11/17/2017,Second,91,1247.64
128300,11/24/2017,Second,932,406.94
128328,8/5/2017,Standard,541,338.86
128335,9/29/2017,Standard,793,74.89
128363,8/13/2017,Standard,823,2382.926
128370,9/10/2017,Same Day,927,369.536
128426,10/7/2017,Standard,106,4.24
128475,8/26/2017,Standard,666,71.98
128629,7/10/2017,Second,478,18.84
128699,12/3/2017,Second,774,47.992
128734,12/24/2017,Standard,110,850.92
128755,5/4/2017,Standard,878,629.86
128769,9/7/2017,Standard,147,81.568
128783,9/7/2017,Same Day,686,248.82
128853,4/21/2017,First,828,908.82
128944,6/19/2017,Second,244,921.228
128965,4/17/2017,Standard,852,562.702
129000,11/25/2017,Second,502,501.81
129021,8/23/2017,Second,590,4590.344
129028,4/1/2017,First,169,127.95
129294,3/16/2017,Standard,712,540.934
129357,5/14/2017,Standard,462,504.59
129378,10/1/2017,First,954,413.784
129462,6/16/2017,Second,981,740.59
129490,9/26/2017,Standard,722,419.136
129567,3/17/2017,Second,956,17.456
129581,12/11/2017,Standard,111,128.85
129707,4/25/2017,Standard,207,8.896
129805,12/28/2017,Standard,605,7.4
129833,12/9/2017,Standard,156,43.85
129910,3/30/2017,Standard,35,59.76
130036,8/27/2017,Same Day,268,1132.56
130043,9/15/2017,Standard,612,31.872
130106,5/22/2017,Standard,77,12.62
130141,10/22/2017,Second,732,582.304
130148,9/24/2017,Second,945,38.38
130211,10/22/2017,Same Day,339,582.07
130302,9/14/2017,Standard,653,895.944
130309,12/17/2017,Standard,823,544.38
130351,12/5/2017,First,895,199.73
130386,11/12/2017,Standard,65,779.16
130505,10/12/2017,Same Day,111,673.344
130526,11/26/2017,First,228,33.568
130631,12/29/2017,Standard,306,88.06
130715,9/16/2017,Standard,410,17.9
130764,10/27/2017,First,255,652.505
130771,7/29/2017,Standard,389,127.688
130834,11/3/2017,Second,286,16.272
130841,7/28/2017,Standard,405,1170.564
130904,4/11/2017,Standard,904,22.744
130967,3/10/2017,Standard,498,53.982
131016,9/18/2017,First,686,56.512
131037,8/22/2017,First,431,210.008
131156,4/3/2017,Standard,169,25.472
131212,12/5/2017,Standard,492,39.792
131233,4/14/2017,Standard,890,253.128
131254,11/19/2017,First,725,1729.286
131282,2/5/2017,Second,3,251.112
131303,11/28/2017,Standard,383,62.65
131366,11/24/2017,Standard,526,319.532
131492,10/19/2017,Second,49,95.388
131618,6/17/2017,First,603,23.888
131625,9/1/2017,Second,590,114.9
131632,10/31/2017,Standard,955,5.248
131653,1/29/2017,Standard,719,5.22
131695,6/30/2017,Standard,579,270.8
131807,10/5/2017,Standard,484,753.112
131828,2/11/2017,Second,80,1051.912
131954,1/21/2017,Standard,54,654.242
132122,7/9/2017,Standard,595,228.92
132178,5/3/2017,Second,470,832.96
132185,11/27/2017,Standard,453,52.344
132199,5/3/2017,Standard,843,504.506
132213,4/25/2017,First,585,109.968
132234,10/16/2017,First,711,547.3
132262,9/21/2017,First,242,151.96
132290,3/10/2017,Standard,648,933.408
132339,8/19/2017,Standard,293,387.99
132346,11/7/2017,Standard,60,100.94
132353,9/15/2017,First,503,323.976
132430,10/9/2017,First,382,45.888
132437,9/8/2017,Second,570,65.12
132521,9/23/2017,Second,969,158.28
132584,8/26/2017,First,295,53.72
132619,8/31/2017,Standard,428,193.95
132647,2/17/2017,Standard,111,178.21
132682,6/8/2017,Second,520,490.392
132738,8/4/2017,First,356,16.752
132934,6/20/2017,Standard,336,201.262
132955,6/24/2017,Standard,219,102.93
132976,10/13/2017,Standard,928,114.376
133004,8/31/2017,Standard,282,638.73
133046,7/27/2017,Second,692,297.99
133067,5/4/2017,Standard,724,11.598
133074,9/21/2017,Standard,314,55.86
133095,6/4/2017,Same Day,578,117.62
133102,8/17/2017,Standard,451,143.808
133207,11/27/2017,Standard,154,57.568
133235,8/1/2017,First,892,271.96
133249,7/8/2017,First,752,145.9
133256,6/26/2017,First,914,564.38
133263,3/31/2017,Second,857,3098.61
133333,9/18/2017,Standard,37,22.72
133431,12/17/2017,Standard,12,28.47
133487,5/6/2017,Second,8,152.94
133501,8/27/2017,Standard,391,5.184
133620,11/13/2017,Standard,911,11.21
133641,5/14/2017,Standard,15,48.69
133648,6/25/2017,Standard,924,87.688
133718,7/23/2017,First,411,73.512
133823,5/11/2017,Same Day,575,101.062
133865,5/8/2017,Standard,707,3359.952
133928,6/11/2017,Standard,249,4.572
134096,9/24/2017,Standard,390,399.53
134152,5/27/2017,Standard,946,129.6
134173,9/16/2017,Standard,696,20.736
134194,12/25/2017,Standard,741,160.162
134285,12/7/2017,Standard,349,19.104
134306,7/8/2017,Standard,148,45.08
134404,12/27/2017,Same Day,541,177.636
134418,9/15/2017,Standard,795,12.42
134439,9/18/2017,Second,693,15.96
134495,4/1/2017,Second,979,269.4
134565,6/11/2017,Second,822,719.408
134607,10/3/2017,Second,532,22.58
134635,4/15/2017,Second,391,79.14
134649,1/26/2017,Second,209,22.63
134796,6/25/2017,Standard,325,148.48
134810,5/9/2017,First,665,272.232
134838,2/19/2017,First,364,57.51
134845,4/17/2017,Standard,21,2613.309
134880,10/27/2017,Standard,265,44.784
134915,11/12/2017,Same Day,5,972.08
134978,11/12/2017,Second,870,15.92
135034,8/1/2017,First,761,95.984
135069,4/10/2017,Standard,159,231.776
135076,4/13/2017,Standard,944,436.704
135111,12/28/2017,Standard,548,28.38
135167,6/15/2017,Standard,305,4.26
135279,4/9/2017,First,901,760.8
135307,11/26/2017,First,267,164.34
135377,12/13/2017,Standard,163,287.976
135419,11/3/2017,Standard,625,486.368
135587,12/7/2017,Standard,77,372.64
135650,3/23/2017,Standard,287,143.728
135692,4/27/2017,Standard,891,253.3856
135783,4/22/2017,First,220,18.28
135860,12/1/2017,Standard,858,376.1
135909,10/13/2017,Standard,499,5325.884
135937,2/20/2017,Standard,396,882.99
136000,9/22/2017,Second,75,40.176
136007,2/23/2017,Standard,953,80.36
136063,12/15/2017,Standard,882,10.192
136238,12/26/2017,Standard,892,16.032
136308,11/16/2017,Same Day,855,1919.976
136350,6/24/2017,Second,863,449.454
136364,7/13/2017,Second,251,130.602
136448,9/16/2017,First,77,684.11
136497,4/16/2017,Standard,897,13.71
136511,3/23/2017,Second,52,347.58
136539,12/28/2017,Standard,66,106.0208
136609,8/6/2017,Standard,641,115.296
136623,7/11/2017,Standard,15,101.752
136651,4/23/2017,Second,100,183.38
136672,3/7/2017,Standard,445,49.08
136826,6/16/2017,Standard,625,14.016
136875,12/3/2017,Same Day,90,166.44
136882,5/27/2017,Standard,134,477.3
137001,6/10/2017,Second,475,14.7
137022,11/16/2017,Standard,704,811.28
137085,6/29/2017,Standard,843,312.552
137099,12/7/2017,First,832,374.376
137323,11/14/2017,Second,43,96.36
137344,8/20/2017,Same Day,844,40.29
137365,11/30/2017,Second,221,95.976
137414,10/2/2017,Standard,944,386.62
137421,10/6/2017,Standard,993,9.344
137428,12/16/2017,Second,693,222.032
137449,6/29/2017,First,360,738.7052
137456,12/21/2017,Same Day,658,15.92
137463,12/16/2017,Second,675,420.234
137470,9/17/2017,Same Day,505,12.96
137498,9/9/2017,Second,113,298
137505,11/24/2017,Same Day,761,435.168
137582,9/4/2017,Standard,899,11.808
137596,9/2/2017,Standard,577,3480.96
137624,11/10/2017,Standard,666,241.424
137631,4/28/2017,Standard,107,751.984
137785,5/13/2017,Standard,900,458.43
137876,4/30/2017,Standard,236,95.52
137918,9/29/2017,Standard,909,97.3
138149,6/29/2017,First,401,1100.62
138156,2/11/2017,First,567,147.568
138163,11/17/2017,First,270,50.94
138289,1/16/2017,Second,10,5802.7
138310,6/26/2017,Standard,870,431.928
138380,12/21/2017,Standard,170,1000.02
138422,9/23/2017,First,792,14.352
138464,7/8/2017,Standard,453,133.576
138548,8/15/2017,Standard,544,97.84
138611,11/14/2017,Second,351,123.588
138618,12/1/2017,Standard,394,10.368
138779,1/14/2017,First,390,29.664
138870,6/19/2017,Standard,341,74.88
138975,5/19/2017,Standard,893,2361.52
139080,1/23/2017,Standard,378,138.432
139199,12/9/2017,Standard,609,927.44
139304,1/29/2017,Standard,821,136.526
139311,8/11/2017,First,706,205.296
139353,10/28/2017,Second,312,273.088
139402,12/9/2017,Standard,66,432.405
139416,3/27/2017,Second,759,15.008
139437,7/3/2017,Standard,430,87.92
139444,9/9/2017,Standard,692,9.856
139493,9/13/2017,Standard,76,15.92
139619,9/19/2017,Standard,750,95.616
139661,10/30/2017,Standard,355,9.64
139717,8/24/2017,Second,160,656.64
139773,12/4/2017,Same Day,493,188.552
139787,9/19/2017,Standard,235,35.4
139822,9/15/2017,Standard,289,98.6
139913,10/23/2017,Standard,472,142.92
139948,7/17/2017,Standard,194,7.904
140053,7/3/2017,Standard,703,545.85
140088,5/28/2017,Second,807,301.96
140151,3/23/2017,First,38,14052.48
140186,9/29/2017,First,1,304.046
140242,5/6/2017,Standard,894,415.152
140298,5/11/2017,Standard,56,94.508
140326,9/4/2017,First,871,849.846
140480,7/8/2017,Standard,461,469.66
140494,3/10/2017,Second,139,111.96
140508,9/18/2017,First,457,114.848
140515,3/19/2017,Standard,969,381.36
140536,4/4/2017,First,746,7.04
140585,12/18/2017,Second,491,286.485
140627,12/23/2017,Standard,676,303.32
140676,9/12/2017,First,630,225.61
140760,6/2/2017,Second,335,69.264
140781,8/3/2017,Standard,680,39.816
140802,4/21/2017,First,673,68.712
140844,6/19/2017,Standard,41,200.94
140872,6/3/2017,Standard,552,1111.698
140949,3/17/2017,Second,544,496.634
140963,6/10/2017,First,58,823.725
141103,7/30/2017,Standard,830,89.95
141117,10/2/2017,Standard,879,374.618
141138,11/10/2017,Standard,906,111.79
141201,12/9/2017,Second,352,148.257
141425,11/2/2017,Second,903,384.592
141439,11/26/2017,Standard,799,3083.94
141446,9/16/2017,Second,934,18
141481,6/11/2017,First,51,61.44
141572,5/28/2017,Second,573,247.44
141614,6/5/2017,Standard,251,20.736
141663,4/13/2017,Standard,949,7.92
141705,10/24/2017,First,288,517.405
141719,11/17/2017,Second,836,239.96
141733,5/7/2017,Standard,460,2049.534
141747,8/3/2017,Second,514,16.06
141782,1/21/2017,Standard,432,268.576
141789,10/3/2017,First,865,1793.98
141873,10/9/2017,Standard,171,364.388
141929,9/4/2017,Standard,652,711.394
141992,6/19/2017,Standard,756,164.768
142034,9/24/2017,Standard,27,1331.82
142090,11/30/2017,Standard,382,2165.658
142125,10/21/2017,Standard,479,60.72
142174,3/4/2017,Standard,582,89.568
142293,9/17/2017,First,451,89.97
142328,12/7/2017,Standard,10,50.04
142342,7/17/2017,Second,868,1295.025
142391,9/24/2017,Same Day,385,199.8
142461,5/30/2017,Second,494,204.6664
142489,11/14/2017,Second,402,21.99
142622,10/30/2017,First,873,911.82
142636,11/3/2017,Standard,119,446.996
142643,10/15/2017,Standard,719,175.37
142671,11/10/2017,Second,983,11.52
142776,12/11/2017,Second,521,12.68
142867,3/17/2017,Standard,287,24.048
142888,11/21/2017,Standard,589,70.98
142909,12/22/2017,Second,846,182.55
143021,11/19/2017,Same Day,260,138.382
143035,10/3/2017,Second,859,462.52
143063,8/10/2017,Standard,585,1645.87
143084,3/18/2017,Standard,580,33.3
143112,10/5/2017,Standard,830,5509.142
143126,12/3/2017,Second,406,521.96
143217,11/11/2017,Standard,826,18.24
143245,12/1/2017,Standard,130,916.59
143252,12/18/2017,Standard,817,129.29
143259,12/30/2017,Standard,767,466.842
143294,6/2/2017,Standard,982,10.688
143329,11/3/2017,Standard,151,41.37
143343,6/10/2017,First,424,16.4
143378,9/19/2017,Standard,197,697.612
143434,11/18/2017,Standard,753,19.76
143455,11/11/2017,Standard,775,10.368
143567,11/2/2017,Second,724,3291.07
143574,6/29/2017,First,911,694.67
143651,3/25/2017,Standard,611,23.1
143658,11/8/2017,Second,716,109.9
143665,4/26/2017,Standard,766,59.62
143686,5/14/2017,Same Day,577,1418.21
143756,12/2/2017,First,209,701.96
143798,12/10/2017,First,529,321.248
143861,6/12/2017,Standard,517,17.088
144036,11/22/2017,Standard,65,35.712
144064,8/29/2017,First,336,78.04
144113,9/16/2017,Standard,225,73.56
144225,9/30/2017,Second,476,164.88
144365,10/24/2017,Standard,39,11.68
144456,9/8/2017,First,620,220.056
144463,1/1/2017,Standard,300,474.43
144484,9/11/2017,Same Day,32,438.96
144491,3/27/2017,Standard,946,1875.128
144498,5/6/2017,Same Day,837,817.829
144526,4/30/2017,Standard,302,691.476
144568,5/29/2017,Standard,810,23.55
144589,1/20/2017,Standard,413,384.176
144596,11/6/2017,Standard,131,318.96
144638,3/10/2017,Standard,191,91.726
144680,3/31/2017,First,419,33.62
144694,9/24/2017,Second,652,253.824
144750,8/21/2017,Same Day,876,83.88
144820,10/3/2017,Second,566,20.64
144827,12/21/2017,Standard,578,124.36
144848,4/4/2017,First,604,400.61
144862,12/1/2017,Standard,588,167.638
144883,8/15/2017,Standard,427,50.4
144904,9/25/2017,Standard,580,562.026
144932,4/14/2017,First,630,118.32
145037,9/2/2017,Second,842,237.64
145093,7/21/2017,Standard,817,2.112
145128,7/9/2017,Standard,710,526.45
145142,1/23/2017,First,771,210.98
145219,12/24/2017,First,483,2970.432
145226,12/8/2017,Second,162,433.78
145233,12/1/2017,Standard,219,1020.263
145275,4/2/2017,Standard,603,14.94
145310,12/22/2017,Second,53,7.824
145338,1/29/2017,First,871,4.768
145429,7/21/2017,Standard,805,291.988
145443,8/10/2017,Second,47,177.2
145506,6/3/2017,Standard,567,136.26
145653,9/1/2017,Same Day,932,498.26
145660,12/1/2017,First,722,7.712
145702,5/19/2017,Second,882,342.24
145737,9/15/2017,Standard,116,163.96
145765,5/28/2017,Standard,153,483.48
145772,6/3/2017,Standard,31,60.622
145779,5/6/2017,Standard,588,84.416
145807,2/9/2017,Standard,796,354.9
145877,4/1/2017,Second,595,122.6
145884,10/21/2017,Same Day,856,1702.03
