order_item_id,order_id,product_id,quantity,unit_price,total_price,order_date,order_status,created_at,updated_at
8228,165316,B0CQCR97J2,1,29.22,29.22,7/23/2016,completed,08:41.1,08:41.1
8229,165316,B07XCQ4PWT,2,30.82,61.64,7/23/2016,completed,08:41.1,08:41.1
8230,165316,B0C6T7HK1P,2,28,56,7/23/2016,completed,08:41.1,08:41.1
8231,165330,B0C6G6TXNV,1,91.32,91.32,12/11/2016,completed,08:41.1,08:41.1
8232,165330,B09XP94DM2,2,255,510,12/11/2016,completed,08:41.1,08:41.1
8233,165330,B0F83RSFYD,3,99,297,12/11/2016,completed,08:41.1,08:41.1
8234,165330,B0CRB8SG55,1,286.75,286.75,12/11/2016,completed,08:41.1,08:41.1
8235,165470,B08QYQH3J4,1,60,60,11/25/2016,completed,08:41.1,08:41.1
8236,165470,B0BHJBK3WV,2,100.89,201.78,11/25/2016,completed,08:41.1,08:41.1
8237,165484,B07S84NCDY,1,23.83,23.83,10/23/2016,completed,08:41.1,08:41.1
8238,165484,B07RBR6NW2,1,32.97,32.97,10/23/2016,completed,08:41.1,08:41.1
8239,165484,B0C89Y6CY2,1,57.94,57.94,10/23/2016,completed,08:41.1,08:41.1
8240,165484,B0CKXXLW8F,2,59,118,10/23/2016,completed,08:41.1,08:41.1
8241,165484,B01N7W36MX,1,230.65,230.65,10/23/2016,completed,08:41.1,08:41.1
8242,165561,B0992HV713,3,875,2625,11/24/2016,completed,08:41.1,08:41.1
8243,165561,B0FJXQBD52,2,450,900,11/24/2016,completed,08:41.1,08:41.1
8244,165673,B0C4N6MWZ9,1,30.11,30.11,5/15/2016,completed,08:41.1,08:41.1
8245,165673,B0BB3CVGV2,2,142,284,5/15/2016,completed,08:41.1,08:41.1
8246,165673,B0CRRH2WRJ,1,29.8,29.8,5/15/2016,completed,08:41.1,08:41.1
8247,165673,B019K16X6E,2,27,54,5/15/2016,completed,08:41.1,08:41.1
8248,165820,B078J4CX5N,1,119,119,9/26/2016,completed,08:41.1,08:41.1
8249,165820,B098T14DM3,2,,,9/26/2016,completed,08:41.1,08:41.1
8250,165820,B0DM1X2WM6,1,116.44,116.44,9/26/2016,completed,08:41.1,08:41.1
8251,165827,B01N8PD2OH,2,49.04,98.08,11/4/2016,completed,08:41.1,08:41.1
8252,165848,B0B9Y89K64,3,17.71,53.13,6/4/2016,completed,08:41.1,08:41.1
8253,165848,B0779458XS,3,69.11,207.33,6/4/2016,completed,08:41.1,08:41.1
8254,165848,B09FWWSHXW,1,418,418,6/4/2016,completed,08:41.1,08:41.1
8255,165848,B07HRBWCKS,3,95.97,287.91,6/4/2016,completed,08:41.1,08:41.1
8256,165918,B075QFF5BV,1,293.7,293.7,9/10/2016,completed,08:41.1,08:41.1
8257,165995,B00KI4WQ4G,1,162,162,8/30/2016,completed,08:41.1,08:41.1
8258,165995,B00BWQSJLI,3,80.1,240.3,8/30/2016,completed,08:41.1,08:41.1
8259,165995,B0C2PK5FTK,3,32,96,8/30/2016,completed,08:41.1,08:41.1
8260,166163,B076CW51NS,3,279,837,8/15/2016,completed,08:41.1,08:41.1
8261,166163,B0BSS4CLVR,1,129,129,8/15/2016,completed,08:41.1,08:41.1
8262,166163,B0D53P9HFN,1,100,100,8/15/2016,completed,08:41.1,08:41.1
8263,166226,B09C8MFRKY,2,37,74,11/18/2016,completed,08:41.1,08:41.1
8264,166226,B09N3MM6B8,1,157,157,11/18/2016,completed,08:41.1,08:41.1
8265,166240,B08R57K48G,2,99,198,6/24/2016,completed,08:41.1,08:41.1
8266,166275,B000B5459Q,3,108.47,325.41,10/24/2016,completed,08:41.1,08:41.1
8267,166275,B07WTY6G97,1,229,229,10/24/2016,completed,08:41.1,08:41.1
8268,166275,B07SJL91YQ,2,262.19,524.38,10/24/2016,completed,08:41.1,08:41.1
8269,166275,B0C6QDZ9VZ,1,199.55,199.55,10/24/2016,completed,08:41.1,08:41.1
8270,166275,B07YS89WB5,3,92.22,276.66,10/24/2016,completed,08:41.1,08:41.1
8271,166282,B09Q7SW2C4,3,26.74,80.22,4/16/2016,completed,08:41.1,08:41.1
8272,166282,B0C5WXHL2X,3,289,867,4/16/2016,completed,08:41.1,08:41.1
8273,166373,B0BB7RCYVM,1,75.04,75.04,10/21/2016,completed,08:41.1,08:41.1
8274,166373,B089F6PYPM,2,178.5,357,10/21/2016,completed,08:41.1,08:41.1
8275,166373,B08Y1RNJ9C,2,40.86,81.72,10/21/2016,completed,08:41.1,08:41.1
8276,166373,B08LGKC3P1,1,224.99,224.99,10/21/2016,completed,08:41.1,08:41.1
8277,166373,B07CX37PQV,1,15.86,15.86,10/21/2016,completed,08:41.1,08:41.1
8278,166380,B01A6BP10Q,3,316.86,950.58,5/30/2016,completed,08:41.1,08:41.1
8279,166380,B0CCPRKJ31,1,58,58,5/30/2016,completed,08:41.1,08:41.1
8280,166380,B07PWFX42Z,3,240,720,5/30/2016,completed,08:41.1,08:41.1
8281,166429,B0BMW1ZZW9,2,312.98,625.96,9/2/2016,completed,08:41.1,08:41.1
8282,166429,B094NX1NKW,3,109.15,327.45,9/2/2016,completed,08:41.1,08:41.1
8283,166429,B0F9NLGGLN,1,18.97,18.97,9/2/2016,completed,08:41.1,08:41.1
8284,166443,B08BV4BS12,2,33,66,11/4/2016,completed,08:41.1,08:41.1
8285,166443,B0CFFSQFCX,1,21.36,21.36,11/4/2016,completed,08:41.1,08:41.1
8286,166443,B09V193GSB,3,29.74,89.22,11/4/2016,completed,08:41.1,08:41.1
8287,166443,B072BCKZGH,1,77.35,77.35,11/4/2016,completed,08:41.1,08:41.1
8288,166443,B07V8FNHFK,2,171,342,11/4/2016,completed,08:41.1,08:41.1
8289,166485,B0F3H7WQ98,3,58.48,175.44,2/20/2016,completed,08:41.1,08:41.1
8290,166618,B08NYJCR7Q,2,215,430,11/14/2016,completed,08:41.1,08:41.1
8291,166618,B0DTHZ29J7,1,121.22,121.22,11/14/2016,completed,08:41.1,08:41.1
8292,166618,B09BNR86FH,1,42,42,11/14/2016,completed,08:41.1,08:41.1
8293,166618,B071DPL64J,2,208.43,416.86,11/14/2016,completed,08:41.1,08:41.1
8294,166618,B09PGQ2L2T,1,245,245,11/14/2016,completed,08:41.1,08:41.1
8295,166625,B0DMZSVRZX,1,49.99,49.99,4/14/2016,completed,08:41.1,08:41.1
8296,166625,B0BXPMLRBS,3,38,114,4/14/2016,completed,08:41.1,08:41.1
8297,166625,B0D8FTNRZB,2,44.99,89.98,4/14/2016,completed,08:41.1,08:41.1
8298,166625,B0DCJ9HHNM,3,44.99,134.97,4/14/2016,completed,08:41.1,08:41.1
8299,166625,B0C3T2N4MJ,2,108.99,217.98,4/14/2016,completed,08:41.1,08:41.1
8300,166653,B000RM6ZIW,1,70.86,70.86,9/22/2016,completed,08:41.1,08:41.1
8301,166674,B0BJKLRH31,3,128,384,4/1/2016,completed,08:41.1,08:41.1
8302,166772,B097KTB6MV,1,29.99,29.99,9/20/2016,completed,08:41.1,08:41.1
8303,166912,B0B9RXGH7W,1,167.75,167.75,1/15/2016,completed,08:41.1,08:41.1
8304,166912,B0CLCQQWL4,2,1225,2450,1/15/2016,completed,08:41.1,08:41.1
8305,166912,B09B29DZ9Q,1,18.96,18.96,1/15/2016,completed,08:41.1,08:41.1
8306,167115,B0F1FXMZKP,1,53.99,53.99,4/4/2016,completed,08:41.1,08:41.1
8307,167241,B01G36WUA2,2,196.75,393.5,8/15/2016,completed,08:41.1,08:41.1
8308,167241,B075HJJR45,1,26.03,26.03,8/15/2016,completed,08:41.1,08:41.1
8309,167241,B09CZC61BL,1,34,34,8/15/2016,completed,08:41.1,08:41.1
8310,167290,B07JM7435F,3,37.87,113.61,10/30/2016,completed,08:41.1,08:41.1
8311,167290,B0B6NPQ1HD,1,49.99,49.99,10/30/2016,completed,08:41.1,08:41.1
8312,167416,B0BMW3FVCK,2,138.6,277.2,5/12/2016,completed,08:41.1,08:41.1
8313,167507,B079D8F6QJ,1,463.73,463.73,12/22/2016,completed,08:41.1,08:41.1
8314,167507,B07V2S8SBY,2,26,52,12/22/2016,completed,08:41.1,08:41.1
8315,167507,B071HHX6VF,1,219,219,12/22/2016,completed,08:41.1,08:41.1
8316,167507,B07786CJFP,1,157.22,157.22,12/22/2016,completed,08:41.1,08:41.1
8317,167556,B09N3R18WQ,3,33,99,3/29/2016,completed,08:41.1,08:41.1
8318,167584,B0B325Y9LN,2,115,230,8/12/2016,completed,08:41.1,08:41.1
8319,167605,B0F4XKSHZL,3,187,561,4/28/2016,completed,08:41.1,08:41.1
8320,167605,B09V7VBWJT,1,283.23,283.23,4/28/2016,completed,08:41.1,08:41.1
8321,167682,B0D2254GVW,1,49.99,49.99,4/3/2016,completed,08:41.1,08:41.1
8322,167759,B0CCF12RYR,1,156.47,156.47,3/3/2016,completed,08:41.1,08:41.1
8323,167759,B0BSS3SNPZ,2,23.77,47.54,3/3/2016,completed,08:41.1,08:41.1
8324,167983,B0F63B4YGQ,2,10.34,20.68,8/21/2016,completed,08:41.1,08:41.1
8325,167983,B0DM6Z33Y8,2,51.63,103.26,8/21/2016,completed,08:41.1,08:41.1
8326,167983,B07RXXPGCZ,1,49,49,8/21/2016,completed,08:41.1,08:41.1
8327,167983,B0C4F8X847,1,378,378,8/21/2016,completed,08:41.1,08:41.1
8328,168032,B0CDM5573Z,1,300,300,1/30/2016,completed,08:41.1,08:41.1
8329,168032,B0DTNYLJ31,3,148.45,445.35,1/30/2016,completed,08:41.1,08:41.1
8330,168046,B0B286ZSLL,3,222.75,668.25,1/25/2016,completed,08:41.1,08:41.1
8331,168046,B07MMSKD6H,3,417,1251,1/25/2016,completed,08:41.1,08:41.1
8332,168046,B0CRQW8CW9,1,65.48,65.48,1/25/2016,completed,08:41.1,08:41.1
8333,168046,B07ZTMZS6S,1,17.13,17.13,1/25/2016,completed,08:41.1,08:41.1
8334,168046,B0CWP73X44,1,40,40,1/25/2016,completed,08:41.1,08:41.1
8335,168081,B0C9WQ17YC,3,72.81,218.43,4/24/2016,completed,08:41.1,08:41.1
8336,168081,B0BXDMRF1F,3,15.9,47.7,4/24/2016,completed,08:41.1,08:41.1
8337,168081,B07P2LPBR9,2,21.69,43.38,4/24/2016,completed,08:41.1,08:41.1
8338,168081,B0CRQW8CW9,1,65.48,65.48,4/24/2016,completed,08:41.1,08:41.1
8339,168081,9792252916,2,63,126,4/24/2016,completed,08:41.1,08:41.1
8340,168354,B0CS3CTN2V,3,,,9/19/2016,completed,08:41.1,08:41.1
8341,168354,B07MCL6MB8,3,72,216,9/19/2016,completed,08:41.1,08:41.1
8342,168361,B0DHMWYFMD,3,33.29,99.87,6/21/2016,completed,08:41.1,08:41.1
8343,168361,B07PVBT5G7,1,,,6/21/2016,completed,08:41.1,08:41.1
8344,168361,B0CSKBTL4S,2,550,1100,6/21/2016,completed,08:41.1,08:41.1
8345,168361,B0BPYLL1GP,3,40.53,121.59,6/21/2016,completed,08:41.1,08:41.1
8346,168536,B0C4V2MR9M,1,279,279,12/20/2016,completed,08:41.1,08:41.1
8347,168536,B0BZWMFTRT,3,122.22,366.66,12/20/2016,completed,08:41.1,08:41.1
8348,168543,B0F1D9YC7F,3,235.95,707.85,7/3/2016,completed,08:41.1,08:41.1
8349,168543,B09GKWWMJD,1,962,962,7/3/2016,completed,08:41.1,08:41.1
8350,168543,B0C155HV41,3,667,2001,7/3/2016,completed,08:41.1,08:41.1
8351,168543,B07QMFXHTF,3,68,204,7/3/2016,completed,08:41.1,08:41.1
8352,168543,B01KKDSGYS,2,113.73,227.46,7/3/2016,completed,08:41.1,08:41.1
8353,168557,B0DZQF3YW3,1,169,169,9/19/2016,completed,08:41.1,08:41.1
8354,168557,B09Z7118N4,3,20.98,62.94,9/19/2016,completed,08:41.1,08:41.1
8355,168557,B073X4P9SD,3,51.96,155.88,9/19/2016,completed,08:41.1,08:41.1
8356,168753,B0D46ZDLJB,2,379.8,759.6,5/29/2016,completed,08:41.1,08:41.1
8357,168774,B00JGODETK,2,452,904,9/4/2016,completed,08:41.1,08:41.1
8358,168774,B0CDC1RBJ9,1,20,20,9/4/2016,completed,08:41.1,08:41.1
8359,168830,B0DB5MSSPX,1,36.99,36.99,11/7/2016,completed,08:41.1,08:41.1
8360,168830,B003EKIQDG,1,106.65,106.65,11/7/2016,completed,08:41.1,08:41.1
8361,168844,B0BPGKTX2Y,3,23.22,69.66,5/31/2016,completed,08:41.1,08:41.1
8362,168844,B0C2HPCYYW,1,59.99,59.99,5/31/2016,completed,08:41.1,08:41.1
8363,168844,B0C3B1BX98,2,94,188,5/31/2016,completed,08:41.1,08:41.1
8364,168893,B0CM63JSQQ,2,53.99,107.98,11/3/2016,completed,08:41.1,08:41.1
8365,168893,B0D4QHBBLG,3,39.8,119.4,11/3/2016,completed,08:41.1,08:41.1
8366,168893,B09BNH6Q8X,3,30.02,90.06,11/3/2016,completed,08:41.1,08:41.1
8367,168893,B0BVW9ZX6Z,2,19.59,39.18,11/3/2016,completed,08:41.1,08:41.1
8368,168921,B07NJ8PVT3,2,33.69,67.38,10/20/2016,completed,08:41.1,08:41.1
8369,168921,B09278GYGM,2,141.36,282.72,10/20/2016,completed,08:41.1,08:41.1
8370,168921,B0BP2RKMSD,1,66,66,10/20/2016,completed,08:41.1,08:41.1
8371,168921,B09G72FJ9Y,1,41,41,10/20/2016,completed,08:41.1,08:41.1
8372,168921,B0BG4Y7K4L,2,23,46,10/20/2016,completed,08:41.1,08:41.1
8373,168956,B08QJ7SRC8,3,59.99,179.97,2/16/2016,completed,08:41.1,08:41.1
8374,168956,B07T41QT3R,3,10,30,2/16/2016,completed,08:41.1,08:41.1
8375,168956,B0D7PDJ2S5,2,255,510,2/16/2016,completed,08:41.1,08:41.1
8376,169026,B093T87PLM,1,116.05,116.05,8/8/2016,completed,08:41.1,08:41.1
8377,169026,B0D2ZJGVDY,2,49.59,99.18,8/8/2016,completed,08:41.1,08:41.1
8378,169026,B00DND8XW8,1,210.26,210.26,8/8/2016,completed,08:41.1,08:41.1
8379,169026,B0DTZ6D6WV,3,162.53,487.59,8/8/2016,completed,08:41.1,08:41.1
8380,169103,B0BQF1L2BC,3,130.08,390.24,3/8/2016,completed,08:41.1,08:41.1
8381,169103,B00EVPM6MA,2,545,1090,3/8/2016,completed,08:41.1,08:41.1
8382,169103,B0C554LMBQ,2,259,518,3/8/2016,completed,08:41.1,08:41.1
8383,169103,B0BB3YC5QK,3,238.14,714.42,3/8/2016,completed,08:41.1,08:41.1
8384,169103,B08CPR697X,1,219,219,3/8/2016,completed,08:41.1,08:41.1
8385,169166,B0BXGPQZPN,3,19,57,5/9/2016,completed,08:41.1,08:41.1
8386,169166,B09C8LFRRF,1,32,32,5/9/2016,completed,08:41.1,08:41.1
8387,169166,B09NMCP46G,2,87.34,174.68,5/9/2016,completed,08:41.1,08:41.1
8388,169166,B09RTPNTCB,2,112.32,224.64,5/9/2016,completed,08:41.1,08:41.1
8389,169194,B08BG4YH2D,3,112,336,6/20/2016,completed,08:41.1,08:41.1
8390,169194,B0CL7XC2MZ,3,,,6/20/2016,completed,08:41.1,08:41.1
8391,169194,B09HZBKY2N,1,101.05,101.05,6/20/2016,completed,08:41.1,08:41.1
8392,169215,B07VCWZCYZ,2,18.71,37.42,7/14/2016,completed,08:41.1,08:41.1
8393,169215,B0F4N7CHKB,2,35.99,71.98,7/14/2016,completed,08:41.1,08:41.1
8394,169215,B07QBVX1WC,3,143.8,431.4,7/14/2016,completed,08:41.1,08:41.1
8395,169215,B09F1LJWL9,1,316.51,316.51,7/14/2016,completed,08:41.1,08:41.1
8396,169334,B0F9VGC2PC,1,33.1,33.1,10/21/2016,completed,08:41.1,08:41.1
8397,169334,B004QJIW24,3,667.47,2002.41,10/21/2016,completed,08:41.1,08:41.1
8398,169663,B088HGY89N,1,77,77,3/10/2016,completed,08:41.1,08:41.1
8399,169663,B07V5N4166,2,61.67,123.34,3/10/2016,completed,08:41.1,08:41.1
8400,169663,B0DPHP8HW8,2,49.99,99.98,3/10/2016,completed,08:41.1,08:41.1
8401,169663,B079ZQJZP7,2,87.85,175.7,3/10/2016,completed,08:41.1,08:41.1
8402,169663,B07V2387BB,3,17,51,3/10/2016,completed,08:41.1,08:41.1
8403,169670,B085SM2YKL,2,34.31,68.62,12/25/2016,completed,08:41.1,08:41.1
8404,169670,B0BNL6P3X9,1,45.46,45.46,12/25/2016,completed,08:41.1,08:41.1
8405,169670,B01BLC0SUW,3,370.38,1111.14,12/25/2016,completed,08:41.1,08:41.1
8406,169670,B0893NWZMV,1,419,419,12/25/2016,completed,08:41.1,08:41.1
8407,169670,B0B286ZSLL,3,222.75,668.25,12/25/2016,completed,08:41.1,08:41.1
8408,169824,B0CNBZNP3P,1,469.45,469.45,12/12/2016,completed,08:41.1,08:41.1
8409,169824,B0CHFRMM3F,2,719.1,1438.2,12/12/2016,completed,08:41.1,08:41.1
8410,169824,B00SXYS86I,3,445.67,1337.01,12/12/2016,completed,08:41.1,08:41.1
8411,169838,B0CQ8BTRTJ,3,216.07,648.21,11/25/2016,completed,08:41.1,08:41.1
8412,169838,B0BN7YWZ8S,2,27.82,55.64,11/25/2016,completed,08:41.1,08:41.1
8413,169887,B07TMQKYCR,2,25.99,51.98,10/22/2016,completed,08:41.1,08:41.1
8414,169887,B07DDQW47Z,1,24.3,24.3,10/22/2016,completed,08:41.1,08:41.1
8415,169922,B07W82S4FL,3,71,213,6/11/2016,completed,08:41.1,08:41.1
8416,169922,B09TFJ5SVC,1,93.49,93.49,6/11/2016,completed,08:41.1,08:41.1
8417,169922,B0D2HXMKNY,2,55.77,111.54,6/11/2016,completed,08:41.1,08:41.1
8418,169943,B07SS9XBZ9,2,205,410,5/19/2016,completed,08:41.1,08:41.1
8419,169957,B0DBN8BVFD,2,285,570,9/26/2016,completed,08:41.1,08:41.1
8420,169957,B0BST6QV8C,2,308.97,617.94,9/26/2016,completed,08:41.1,08:41.1
8421,169957,B0CB3VB7K4,1,393.24,393.24,9/26/2016,completed,08:41.1,08:41.1
8422,169957,B07FMX8BN5,1,123,123,9/26/2016,completed,08:41.1,08:41.1
8423,169957,B0CPHLX981,2,79.88,159.76,9/26/2016,completed,08:41.1,08:41.1
8424,169971,B08CB5HSXW,1,96.57,96.57,9/4/2016,completed,08:41.1,08:41.1
8425,100013,B081VTRDRS,3,65,195,11/6/2017,completed,08:41.1,08:41.1
8426,100055,B0D3HZW5BM,1,159,159,5/28/2017,completed,08:41.1,08:41.1
8427,100055,B0DKTJ8Y6D,2,33.02,66.04,5/28/2017,completed,08:41.1,08:41.1
8428,100055,B07NN3M7W2,3,59,177,5/28/2017,completed,08:41.1,08:41.1
8429,100097,B07Y9SLR1L,2,27.73,55.46,11/26/2017,completed,08:41.1,08:41.1
8430,100097,B095XJ92P7,3,194,582,11/26/2017,completed,08:41.1,08:41.1
8431,100111,B0F92Q6S56,1,40,40,9/20/2017,completed,08:41.1,08:41.1
8432,100111,B08D3R6B4K,2,97.88,195.76,9/20/2017,completed,08:41.1,08:41.1
8433,100111,B07JWF9SYK,2,1074.61,2149.22,9/20/2017,completed,08:41.1,08:41.1
8434,100111,B0D4TY9Y4W,1,228.84,228.84,9/20/2017,completed,08:41.1,08:41.1
8435,100111,B0CKJ8499Y,1,156,156,9/20/2017,completed,08:41.1,08:41.1
8436,100160,B07VFZQQDL,1,18.74,18.74,9/7/2017,completed,08:41.1,08:41.1
8437,100202,B07LC8N1KT,1,30.88,30.88,12/31/2016,completed,08:41.1,08:41.1
8438,100223,B0B52X9FSF,1,39,39,7/5/2017,completed,08:41.1,08:41.1
8439,100223,B08PDPWGLF,2,94.93,189.86,7/5/2017,completed,08:41.1,08:41.1
8440,100223,B01HBKKSTO,1,256,256,7/5/2017,completed,08:41.1,08:41.1
8441,100223,B09CTMFHQ2,1,39.99,39.99,7/5/2017,completed,08:41.1,08:41.1
8442,100230,B0C4B78218,2,138,276,12/11/2017,completed,08:41.1,08:41.1
8443,100230,B0F6MFQ4YM,2,80.98,161.96,12/11/2017,completed,08:41.1,08:41.1
8444,100230,B0DJPPVGC2,1,96.19,96.19,12/11/2017,completed,08:41.1,08:41.1
8445,100237,B0C3B2123J,1,137,137,10/15/2017,completed,08:41.1,08:41.1
8446,100237,B08R1K2BZF,3,61,183,10/15/2017,completed,08:41.1,08:41.1
8447,100314,B0DDCJXD6D,1,173,173,9/29/2017,completed,08:41.2,08:41.2
8448,100314,B0167P24AK,1,73,73,9/29/2017,completed,08:41.2,08:41.2
8449,100314,B0CCSVP4H4,3,289,867,9/29/2017,completed,08:41.2,08:41.2
8450,100314,B08NGDJBKS,2,29.39,58.78,9/29/2017,completed,08:41.2,08:41.2
8451,100314,B0BJLB2LQ9,1,36.85,36.85,9/29/2017,completed,08:41.2,08:41.2
8452,100335,B0057UCYMK,3,118.99,356.97,9/7/2017,completed,08:41.2,08:41.2
8453,100335,B07G7GR72Z,1,49,49,9/7/2017,completed,08:41.2,08:41.2
8454,100335,B0DWVCSQ4X,3,220,660,9/7/2017,completed,08:41.2,08:41.2
8455,100356,B07CX2XQQF,3,36,108,10/21/2017,completed,08:41.2,08:41.2
8456,100356,B08X2TSGKN,2,19,38,10/21/2017,completed,08:41.2,08:41.2
8457,100384,B07K2MLC3L,3,61,183,6/24/2017,completed,08:41.2,08:41.2
8458,100384,B07XZH9CWD,1,19.71,19.71,6/24/2017,completed,08:41.2,08:41.2
8459,100384,B0DNZ68WHQ,2,422.95,845.9,6/24/2017,completed,08:41.2,08:41.2
8460,100384,B07TW8NKH2,2,21.75,43.5,6/24/2017,completed,08:41.2,08:41.2
8461,100384,B0F62XS9LX,3,144.8,434.4,6/24/2017,completed,08:41.2,08:41.2
8462,100412,B079T4DV5G,1,44.99,44.99,12/22/2017,completed,08:41.2,08:41.2
8463,100412,B08D22RS4J,2,59,118,12/22/2017,completed,08:41.2,08:41.2
8464,100426,B09M7SS3PL,1,11.05,11.05,6/4/2017,completed,08:41.2,08:41.2
8465,100426,B07B6GBHQQ,3,118,354,6/4/2017,completed,08:41.2,08:41.2
8466,100433,B0C99LRJBB,2,342,684,8/11/2017,completed,08:41.2,08:41.2
8467,100433,B0C12BGWDX,2,86,172,8/11/2017,completed,08:41.2,08:41.2
8468,100433,B09X11Y2V8,3,306.84,920.52,8/11/2017,completed,08:41.2,08:41.2
8469,100433,B09VT1FCYN,2,21.9,43.8,8/11/2017,completed,08:41.2,08:41.2
8470,100433,B01M1LEQLH,1,99,99,8/11/2017,completed,08:41.2,08:41.2
8471,100524,B0CKTQKDZ1,1,79,79,3/31/2017,completed,08:41.2,08:41.2
8472,100580,B0F6TVXNKD,3,219.99,659.97,8/13/2017,completed,08:41.2,08:41.2
8473,100580,B0918N1Y92,2,26,52,8/13/2017,completed,08:41.2,08:41.2
8474,100580,B072L4R2DY,2,127,254,8/13/2017,completed,08:41.2,08:41.2
8475,100580,B07P9VDQH3,2,124.27,248.54,8/13/2017,completed,08:41.2,08:41.2
8476,100580,B00CMQ9KQK,3,100,300,8/13/2017,completed,08:41.2,08:41.2
8477,100601,B0BCKYQY23,1,14.77,14.77,11/16/2017,completed,08:41.2,08:41.2
8478,100601,B09TVHBB3D,1,39,39,11/16/2017,completed,08:41.2,08:41.2
8479,100601,B095WNK1B6,3,51,153,11/16/2017,completed,08:41.2,08:41.2
8480,100601,B010FMUYDU,1,38,38,11/16/2017,completed,08:41.2,08:41.2
8481,100601,B08CBTCYBV,2,300.23,600.46,11/16/2017,completed,08:41.2,08:41.2
8482,100615,B000TGIHR8,1,171.88,171.88,4/20/2017,completed,08:41.2,08:41.2
8483,100615,B096MP3RWC,1,38,38,4/20/2017,completed,08:41.2,08:41.2
8484,100622,B09XB2NZH1,2,242,484,11/3/2017,completed,08:41.2,08:41.2
8485,100622,B0BP7TDXWH,1,29,29,11/3/2017,completed,08:41.2,08:41.2
8486,100622,B003RX5NOK,3,89,267,11/3/2017,completed,08:41.2,08:41.2
8487,100622,B08XWP6P9W,3,,,11/3/2017,completed,08:41.2,08:41.2
8488,100636,B0BQDYQZ25,3,180.62,541.86,6/26/2017,completed,08:41.2,08:41.2
8489,100636,B09Q64QTC4,1,464.59,464.59,6/26/2017,completed,08:41.2,08:41.2
8490,100636,B0CSDKFDSN,3,35.91,107.73,6/26/2017,completed,08:41.2,08:41.2
8491,100650,B082R97JQ8,3,15,45,6/29/2017,completed,08:41.2,08:41.2
8492,100650,B07QLYVQMK,3,19.87,59.61,6/29/2017,completed,08:41.2,08:41.2
8493,100650,B0B756WXZ6,1,15,15,6/29/2017,completed,08:41.2,08:41.2
8494,100650,B010FNR0SQ,3,35,105,6/29/2017,completed,08:41.2,08:41.2
8495,100650,B01LVWM20P,1,253.48,253.48,6/29/2017,completed,08:41.2,08:41.2
8496,100748,B0DJ131W3W,2,67.59,135.18,5/13/2017,completed,08:41.2,08:41.2
8497,100748,B0CFFSQFCX,2,21.36,42.72,5/13/2017,completed,08:41.2,08:41.2
8498,100748,B081P9WS28,3,124.27,372.81,5/13/2017,completed,08:41.2,08:41.2
8499,100748,B0BDG6JSTF,1,36.78,36.78,5/13/2017,completed,08:41.2,08:41.2
8500,100783,B000V7KVHO,1,55.95,55.95,9/4/2017,completed,08:41.2,08:41.2
8501,100783,B07Z467GYD,3,814.56,2443.68,9/4/2017,completed,08:41.2,08:41.2
8502,100783,B0B3KLRMS4,2,309,618,9/4/2017,completed,08:41.2,08:41.2
8503,100783,B0C27RZ7WF,2,65.48,130.96,9/4/2017,completed,08:41.2,08:41.2
8504,100811,B0BSNHBSZ1,3,178.01,534.03,11/21/2017,completed,08:41.2,08:41.2
8505,100811,B0DKF7HQZH,2,70.19,140.38,11/21/2017,completed,08:41.2,08:41.2
8506,100811,B09NW7QHJL,3,98,294,11/21/2017,completed,08:41.2,08:41.2
8507,100811,B0CPY95LTC,2,69.16,138.32,11/21/2017,completed,08:41.2,08:41.2
8508,100825,B0DXVJV4Z7,1,55.99,55.99,9/9/2017,completed,08:41.2,08:41.2
8509,100902,B09P19YHDJ,3,31,93,11/17/2017,completed,08:41.2,08:41.2
8510,100902,B082228F1P,2,53,106,11/17/2017,completed,08:41.2,08:41.2
8511,100902,B09C1BSFD9,2,30,60,11/17/2017,completed,08:41.2,08:41.2
8512,100951,B0CRQW8CW9,1,65.48,65.48,6/9/2017,completed,08:41.2,08:41.2
8513,100951,B088PGV2XN,1,129.98,129.98,6/9/2017,completed,08:41.2,08:41.2
8514,100951,B09RR7BXC4,2,20.12,40.24,6/9/2017,completed,08:41.2,08:41.2
8515,101014,B07K76FBQQ,1,153,153,8/29/2017,completed,08:41.2,08:41.2
8516,101014,B0CGJ9R7LW,2,299,598,8/29/2017,completed,08:41.2,08:41.2
8517,101014,B0BC3W828K,2,78,156,8/29/2017,completed,08:41.2,08:41.2
8518,101014,B0964335SX,1,97.72,97.72,8/29/2017,completed,08:41.2,08:41.2
8519,101014,B0F5WW9S9C,1,249,249,8/29/2017,completed,08:41.2,08:41.2
8520,101042,B08FC36P1Z,3,1521.6,4564.8,11/19/2017,completed,08:41.2,08:41.2
8521,101042,B0DLG3MRSR,3,48,144,11/19/2017,completed,08:41.2,08:41.2
8522,101042,B0CCGDKYRQ,2,71.99,143.98,11/19/2017,completed,08:41.2,08:41.2
8523,101042,B0C2DSSX24,3,153,459,11/19/2017,completed,08:41.2,08:41.2
8524,101042,B0CWNH784Y,3,39,117,11/19/2017,completed,08:41.2,08:41.2
8525,101049,B07XJMZJJT,2,32.07,64.14,6/21/2017,completed,08:41.2,08:41.2
8526,101049,B0BSRH8G7W,2,319,638,6/21/2017,completed,08:41.2,08:41.2
8527,101077,B09L5C6VCS,2,88.61,177.22,3/25/2017,completed,08:41.2,08:41.2
